time,x-accel,y-accel,z-accel,x-gyro,y-gyro,z-gyro 
1750,-1.82498030,-9.9401270,-1.74357740,-0.00274889360,0.682336450,0.22082779 
1760,-2.07637140,-9.3852710,-2.43011470,0.0354301850,0.286190360,0.076052725 
1770,-2.50912330,-9.5211420,-2.36666850,-0.0528398450,0.120951320,-0.0125227375 
1780,-1.49877020,-9.4277680,-2.13742350,-0.076969020,-0.192727980,-0.056505036 
1790,-1.548450,-9.9425210,-1.87226570,-0.144469630,-0.0705549340,-9.162979E-4 
1800,-1.47303260,-9.6402530,-2.1236570,-0.0189368220,-0.0320704240,-0.046731193 
1810,-1.41916310,-9.2158810,-2.04943660,0.0094684110,0.206472460,-0.03023783 
1820,-1.47422970,-9.5624420,-2.53067110,0.0088575460,0.307570640,0.113926366 
1830,-2.17872360,-9.1805670,-2.50792620,0.071471240,0.20128010,0.06291912 
1840,-2.06200620,-8.0301520,-2.63422040,-0.0555887370,-0.072692960,0.09315695 
1850,-1.7268180,-9.8587240,-2.25114820,0.0048869220,-0.01435533350,0.17379116 
1860,-2.15298580,-9.2027130,-2.24935250,0.083993970,0.189062790,0.3136793 
1870,-4.45441250,-1.94588740,-5.3414640,0.030237830,0.97188660,-0.20861048 
1880,-2.49415970,-9.4415340,-2.8143840,-0.034819320,0.0082466810,-0.070249505 
1890,-2.6348190,-9.3517520,-2.43011470,0.317649930,0.525649550,-0.01282817 
1900,-2.80839850,-11.0719860,-1.81899480,0.40836340,0.129503430,-0.40194935 
1910,-3.43807360,-12.1960630,-2.68868850,-0.104457960,-0.48227810,-0.040927973 
1920,-1.61309340,-11.420940,-2.18650460,-0.538783130,-0.507323560,-0.1142318 
1930,-2.10929180,-10.6643720,-2.02609320,-0.270918730,-0.58429260,-0.28680122 
1940,-3.85466480,-9.38227750,-3.15855050,-0.79687370,-1.00548420,0.08979719 
1950,-4.79259350,-5.76164630,-1.11390230,-0.98776910,-4.98832560,1.0204504 
1960,-7.742250,-6.5439520,-2.00155260,0.76724670,-5.71739340,1.3271047 
1970,-3.36026220,-7.3795280,2.12126280,-0.0965167060,-3.96665360,1.2608259 
1980,-3.67689510,-7.31488470,2.47141480,0.1139263660,-1.14262340,0.5546656 
1990,-4.4041340,-6.8456210,3.46500850,-0.0183259570,-0.313373860,0.408058 




